9.774992,-0.0315,-0.0978,-0.1823,0.1814
9.8,-0.0669,-0.1475,-0.0731,0.1656
9.885007,-0.0883,-0.0686,-0.1283,0.0711
9.964227,-0.0276,-0.0863,-0.1627,0.0882
10,-0.0816,-0.1572,-0.1609,0.1851
10.0845,-0.0846,-0.0576,-0.0669,0.1458
10.13488,-0.0169,-0.0809,-0.1697,0.0823
10.2,-0.0975,-0.1652,-0.1705,0.0934
10.26574,-0.1093,-0.0855,-0.167,0.1858
10.31621,-0.0376,0.0046,-0.0686,0.1536
10.376,-0.0602,-0.1176,-0.1481,0.0615
10.4,-0.1138,-0.1722,-0.1765,0.107
10.45884,-0.1153,-0.082,-0.1236,0.1858
10.51077,-0.0384,0.0005,-0.0628,0.1329
10.5945,-0.1162,-0.1665,-0.1693,0.1031
10.6,-0.1286,-0.1752,-0.1823,0.1158
10.65359,-0.1169,-0.0765,-0.1447,0.1899
10.70666,-0.0389,0.0099,-0.0612,0.1534
10.76426,-0.0625,-0.1036,-0.1219,0.0667
10.8,-0.1445,-0.1681,-0.1871,0.1253
10.86025,-0.0967,-0.0356,-0.1449,0.1888
10.91446,-0.0329,-0.0113,-0.0532,0.1613
10.98622,-0.1252,-0.1584,-0.1244,0.0724
11,-0.1601,-0.1667,-0.1904,0.1376
11.06612,-0.0805,-0.0053,-0.123,0.1911
11.1329,-0.0398,-0.0541,-0.0438,0.1487
11.18429,-0.1401,-0.1577,-0.1839,0.1304
11.2,-0.1707,-0.1544,-0.1961,0.1423
11.27957,-0.0545,0.038,-0.0885,0.1913
11.33027,-0.045,-0.0533,-0.0474,0.1057
11.38582,-0.1562,-0.1559,-0.1401,0.1068
11.4,-0.1745,-0.1372,-0.1964,0.1515
11.46776,-0.0654,0.0306,-0.0648,0.1875
11.52455,-0.0455,-0.0484,-0.0442,0.1
11.6,-0.1749,-0.1183,-0.1421,0.1138
11.65303,-0.0802,0.0131,-0.1885,0.1617
11.71991,-0.0488,-0.0447,-0.0547,0.1882
11.77151,-0.1522,-0.1436,-0.0582,0.082
11.8,-0.1724,-0.1002,-0.1501,0.1295
11.85346,-0.0745,0.0334,-0.1721,0.1734
11.91276,-0.0465,-0.0389,-0.0323,0.1819
11.96674,-0.1556,-0.1392,-0.0314,0.1047
12,-0.1665,-0.0828,-0.1275,0.12
12.05803,-0.0648,0.0494,-0.1529,0.1845
12.12365,-0.0721,-0.062,-0.0152,0.1677
12.19362,-0.1681,-0.084,-0.1209,0.1154
12.2,-0.1562,-0.0669,-0.1335,0.1904
12.27215,-0.0485,0.0339,-0.0048,0.1763
12.34458,-0.1334,-0.1246,-0.0742,0.0741
12.4,-0.1478,-0.0513,-0.1643,0.1623
12.4509,-0.0644,0.0515,-0.1132,0.1941
12.51899,-0.0864,-0.08,-0.0016,0.1692
12.58359,-0.1717,-0.0838,-0.0646,0.0724
12.6,-0.1385,-0.0399,-0.1224,0.1952
12.65853,-0.0552,0.0462,-0.0939,0.1961
12.71005,-0.0842,-0.0768,0.005,0.1668
12.78936,-0.1513,-0.0558,-0.0594,0.0788
12.8,-0.1307,-0.0285,-0.1589,0.1629
12.85871,-0.053,0.0169,-0.0765,0.1992
12.92452,-0.1288,-0.1237,0.0056,0.1649
12.97643,-0.1698,-0.0808,-0.081,0.0962
13,-0.1228,-0.0197,-0.1216,0.1958
13.0823,-0.0643,-0.0528,-0.0603,0.201
13.13878,-0.1816,-0.1502,0.0086,0.1458
13.19573,-0.1225,-0.0261,-0.0719,0.1042
13.2,-0.1147,-0.0176,-0.1242,0.1956
13.25252,-0.0578,-0.0034,-0.048,0.2009
13.31625,-0.1417,-0.1427,0.0044,0.1475
13.4,-0.1083,-0.0068,-0.0805,0.097
13.45419,-0.0614,-0.0286,-0.1172,0.198
13.51147,-0.1425,-0.1517,-0.0374,0.1991
13.58586,-0.1269,-0.0325,-0.0028,0.13
13.6,-0.1018,-0.0049,-0.1325,0.1387
13.65887,-0.0654,-0.0637,-0.0757,0.1986
13.71029,-0.1573,-0.1701,-0.0299,0.1969
13.77743,-0.1361,-0.0482,-0.0074,0.1226
13.8,-0.0958,0.0015,-0.1077,0.1152
13.86053,-0.0736,-0.0875,-0.1219,0.2005
13.9283,-0.2039,-0.1787,-0.0329,0.1857
13.97867,-0.1246,-0.0476,-0.0432,0.1033
14,-0.0913,-0.0057,-0.1467,0.1462
14.05597,-0.0768,-0.0996,-0.0897,0.2046
14.13892,-0.1949,-0.1477,-0.0226,0.1926
14.19629,-0.0908,-0.0111,-0.049,0.0951
14.2,-0.0852,0.0017,-0.1498,0.1405
14.25164,-0.0798,-0.1136,-0.0922,0.2063
14.30475,-0.1917,-0.2161,-0.0284,0.1848
14.36845,-0.1289,-0.0677,-0.0832,0.0849
14.4,-0.0835,-0.0224,-0.182,0.1588
14.49514,-0.1131,1.6368,-0.0884,0.2059
14.55021,-0.0252,3.3134,-0.0369,0.1754
14.6,0.037,4.8026,-0.0974,0.0814
14.66679,0.1046,6.6923,-0.1074,0.2082
14.71756,-0.1345,8.0991,-0.0436,0.17
14.77962,-0.0693,9.9461,0.001,0.0006
14.8,-0.0462,10.5737,0.001,0.0006
14.86123,-0.0638,12.2588,-0.0863,0.1312
14.91139,-0.1789,13.5817,0.0263,0.1193
14.97651,-0.1483,15.412,0.0634,0.0629
15,-0.1144,16.0826,-0.0234,0.0647
15.05763,-0.1131,17.5731,-0.0945,0.1333
15.11125,-0.2124,18.8168,0.0254,0.1158
15.17199,-0.2054,20.3098,0.0439,0.0547
15.2,-0.1679,20.9672,-0.0443,0.0667
15.25551,-0.1347,22.284,-0.0759,0.1502
15.30986,-0.2378,23.3641,0.0405,0.0924
15.36209,-0.2633,24.4317,0.0273,0.0503
15.4,-0.1843,25.2179,-0.0679,0.0687
15.45419,-0.1395,26.1299,-0.0665,0.1345
15.51103,-0.2185,26.9051,0.0391,0.0733
15.5801,-0.2286,27.7816,0.0078,0.0472
15.6,-0.1917,28.0593,-0.1056,0.0787
15.70595,-0.2143,29.0152,-0.0666,0.1391
15.8,-0.1951,29.6769,0.0088,0.0471
15.85476,-0.1635,29.9256,-0.01,0.0381
15.91447,-0.2457,30.0054,-0.1237,0.0851
15.97275,-0.2274,30.1213,-0.0453,0.1349
16,-0.1786,30.1663,-0.0268,0.0409
16.05786,-0.164,30.1355,-0.1473,0.0932
16.11315,-0.2726,30.0212,-0.0547,0.1349
16.17724,-0.2307,30.1319,0.0075,0.061
16.2,-0.1873,30.1703,-0.0411,0.0353
16.26245,-0.1946,30.1207,-0.148,0.0918
16.31659,-0.3111,30.007,-0.0311,0.1306
16.38072,-0.2206,29.7879,-0.017,0.048
16.4,-0.195,29.7096,-0.0516,0.0396
16.45004,-0.2006,29.423,-0.1593,0.1163
16.50165,-0.3112,29.0372,-0.021,0.1212
16.55536,-0.2665,28.5401,-0.0166,0.0552
16.6,-0.2103,28.0649,-0.0676,0.0463
16.65342,-0.2387,27.3357,-0.1631,0.1096
16.71372,-0.3338,26.3955,-0.0504,0.1362
16.77212,-0.2444,25.3461,-0.0134,0.0531
16.8,-0.2218,24.794,-0.0789,0.0516
16.85432,-0.285,23.4234,-0.0763,0.1443
16.91669,-0.3496,21.7192,-0.0002,0.0814
16.96669,-0.2442,20.4415,-0.0726,0.0498
17,-0.2324,19.2904,-0.089,0.0584
17.06057,-0.3608,16.4111,-0.136,0.1457
17.11246,-0.3,13.7223,-0.0176,0.1242
17.16723,-0.2253,10.2116,-0.0515,0.0372
17.2,-0.2714,7.4612,-0.098,0.0607
17.25442,-0.3577,0.4615,-0.1398,0.1447
17.30477,-0.264,0.0415,-0.0006,0.1354
17.35816,-0.2521,-0.1058,-0.0438,0.0353
17.4,-0.3258,-0.1795,-0.1066,0.0718
17.45285,-0.3682,-0.1256,-0.1053,0.1474
17.5055,-0.2589,0.0566,0.0114,0.1043
17.56188,-0.2701,-0.144,-0.0551,0.0368
17.6,-0.3439,-0.1788,-0.1141,0.0788
17.65143,-0.3667,-0.1044,-0.0442,0.145
17.72106,-0.2465,0.0326,-0.0123,0.051
17.77133,-0.3008,-0.1591,-0.1128,0.0824
17.8,-0.3634,-0.188,-0.121,0.0882
17.85458,-0.3482,-0.0634,-0.0805,0.1506
17.93486,-0.2619,-0.0653,0.0226,0.1087
17.9976,-0.3773,-0.1887,-0.0438,0.0402
18,-0.3833,-0.1915,-0.1271,0.0984
18.05307,-0.3444,-0.0516,-0.0105,0.1396
18.1331,-0.2675,-0.1278,0.0013,0.0546
18.18942,-0.3743,-0.1826,-0.1203,0.0888
18.2,-0.402,-0.1936,-0.1333,0.1038
18.28382,-0.2812,0.0605,-0.0319,0.1473
18.33853,-0.289,-0.1226,0.0353,0.0981
18.39087,-0.3984,-0.1907,-0.0791,0.0743
18.4,-0.4146,-0.1884,-0.1327,0.113
18.46001,-0.318,0.0108,-0.0099,0.1397
18.51927,-0.2776,-0.0666,0.0359,0.079
18.5713,-0.3673,-0.167,-0.0608,0.0667
18.6,-0.4225,-0.1763,-0.1247,0.1243
18.66198,-0.3086,0.0441,0.0034,0.1466
18.71354,-0.2822,-0.065,0.0409,0.0733
18.7803,-0.4109,-0.1896,-0.0523,0.0653
18.8,-0.4282,-0.167,-0.1103,0.1374
18.86101,-0.3064,0.0564,0.0388,0.1509
18.91215,-0.2915,-0.086,0.0231,0.0616
18.97303,-0.4099,-0.1861,-0.0679,0.0858
19,-0.4311,-0.1542,-0.0922,0.1494
19.05484,-0.3126,0.0518,0.0574,0.1004
19.10821,-0.2998,-0.1029,-0.0196,0.0477
19.16333,-0.4071,-0.182,-0.0774,0.1545
19.2,-0.4294,-0.1361,-0.0721,0.1556
19.25747,-0.3082,0.0607,0.0621,0.1283
19.30907,-0.3129,-0.1225,0.0022,0.0434
19.38854,-0.442,-0.1608,-0.102,0.1164
19.4,-0.4206,-0.1157,-0.0525,0.1574
19.45041,-0.3155,0.0592,0.0609,0.125
19.50327,-0.3177,-0.1273,0.0098,0.0458
19.57466,-0.45,-0.1823,-0.0905,0.1102
19.6,-0.4108,-0.0925,-0.0342,0.1592
19.68995,-0.3137,-0.0937,0.0661,0.1199
19.75873,-0.4487,-0.2027,-0.0154,0.0538
19.8,-0.4027,-0.0767,-0.0924,0.1354
19.86056,-0.305,0.0353,-0.0184,0.1615
19.91636,-0.3665,-0.1743,0.0677,0.1236
19.97719,-0.4517,-0.1622,-0.0023,0.0462
20,-0.3952,-0.0633,-0.0803,0.1546
20.07608,-0.3185,-0.1063,-0.0022,0.1645
20.13848,-0.4366,-0.2121,0.0707,0.1036
20.19012,-0.4109,-0.0853,-0.0359,0.075
20.2,-0.3878,-0.0529,-0.0665,0.16
20.25742,-0.3125,-0.0079,0.0087,0.1632
20.30755,-0.3823,-0.2023,0.0661,0.1024
20.35824,-0.4699,-0.2005,-0.0214,0.0668
20.4,-0.3811,-0.0501,-0.0618,0.1619
20.46339,-0.3305,-0.101,0.0188,0.1612
20.52955,-0.4522,-0.2347,0.0543,0.0887
20.58044,-0.4177,-0.1017,-0.0444,0.079
20.6,-0.3753,-0.0364,-0.0632,0.1655
20.65843,-0.333,-0.1147,0.0238,0.157
20.70959,-0.417,-0.2373,0.0294,0.0658
20.76069,-0.4617,-0.1804,-0.0741,0.1006
20.8,-0.3701,-0.0345,-0.0374,0.1671
20.85324,-0.3461,-0.1201,0.0289,0.1537
20.90999,-0.4395,-0.247,0.0289,0.0755
20.97145,-0.4243,-0.1227,-0.0701,0.096
21,-0.3648,-0.0292,-0.0304,0.1647
21.05206,-0.3516,-0.1884,0.0325,0.1517
21.10928,-0.4621,-0.2805,0.0131,0.0651
21.16015,-0.4171,-0.2613,-0.0876,0.1024
21.2,-0.3686,-0.0554,-0.0023,0.1627
21.25865,-0.3745,-0.2482,0.031,0.1478
21.33201,-0.5019,-0.2948,-0.0322,0.0497
21.4,-0.3651,-0.0892,-0.0667,0.17
21.46329,-0.3981,-0.3259,0.0182,0.1362
21.51659,-0.5246,-0.8242,-0.0394,0.0461
21.57484,-0.4168,-0.7216,-0.1092,0.1674
21.6,-0.3825,-0.7071,0.0161,0.1418
21.65217,-0.4028,-0.7726,0.0183,0.1387
21.70372,-0.5186,-0.8843,-0.0609,0.0506
21.77905,-0.3993,-0.7459,-0.1114,0.1707
21.8,-0.3768,-0.7367,0.005,0.1422
21.86498,-0.4358,-0.8449,0.007,0.1306
21.93694,-0.4701,-0.8193,-0.0869,0.0739
22,-0.3812,-0.7618,-0.1244,0.17
22.05557,-0.435,-0.8541,-0.0042,0.1652
22.12638,-0.4635,-0.8568,-0.0032,0.1227
22.17854,-0.3967,-0.7698,-0.0812,0.0659
22.2,-0.3818,-0.7766,-0.1752,0.1419
22.26236,-0.4647,-0.8966,-0.0129,0.143
22.31447,-0.5156,-0.8735,-0.0157,0.1159
22.3661,-0.4117,-0.7877,-0.1111,0.0824
22.4,-0.3938,-0.7956,-0.1452,0.1723
22.46225,-0.4861,-0.9275,-0.0321,0.1557
22.52184,-0.4899,-0.8577,-0.0267,0.1031
22.58999,-0.3943,-0.7992,-0.1343,0.0891
22.6,-0.3995,-0.812,-0.1504,0.1738
22.66119,-0.5028,-0.9456,-0.0389,0.1515
22.71774,-0.4942,-0.863,-0.0406,0.0922
22.76957,-0.4094,-0.8024,-0.1488,0.0962
22.8,-0.4107,-0.8293,-0.1216,0.1831
22.86457,-0.5339,-0.9688,-0.0424,0.1476
22.91538,-0.4926,-0.8682,-0.0608,0.0883
22.97076,-0.4125,-0.8143,-0.1643,0.1028
23,-0.4223,-0.8463,-0.1245,0.179
23.05803,-0.5362,-0.9745,-0.0817,0.074
23.11897,-0.4746,-0.853,-0.084,0.073
23.17154,-0.422,-0.8314,-0.1847,0.1133
23.2,-0.4354,-0.8624,-0.1329,0.1812
23.25285,-0.5449,-0.9832,-0.0577,0.1358
23.30294,-0.5116,-0.8851,-0.1014,0.073
23.35704,-0.4265,-0.8243,-0.2037,0.1261
23.4,-0.4494,-0.8793,-0.1211,0.1796
23.45995,-0.5564,-0.9927,-0.0622,0.1289
23.51423,-0.486,-0.8634,-0.1188,0.0621
23.57138,-0.4358,-0.846,-0.2203,0.1277
23.6,-0.4643,-0.8928,-0.1233,0.1829
23.68319,-0.546,-0.9115,-0.0663,0.1285
23.73926,-0.445,-0.8302,-0.1325,0.0613
23.8,-0.4808,-0.9079,-0.232,0.1477
23.85642,-0.5905,-0.9733,-0.0739,0.1524
23.9134,-0.4737,-0.8526,-0.1387,0.0629
23.9637,-0.4457,-0.8551,-0.1447,0.0638
24,-0.4963,-0.9209,-0.1648,0.1833
24.07673,-0.5471,-0.9051,-0.0715,0.1414
24.16051,-0.4584,-0.8577,-0.1548,0.073
24.2,-0.5148,-0.9345,-0.1823,0.1814
24.25621,-0.5909,-0.9405,-0.0731,0.1656
24.30715,-0.4856,-0.8477,-0.1283,0.0711
24.36121,-0.4679,-0.8633,-0.1627,0.0882
24.4,-0.5332,-0.9475,-0.1609,0.1851
24.45794,-0.5831,-0.9209,-0.0669,0.1458
24.52068,-0.4698,-0.8309,-0.1697,0.0823
24.57552,-0.5008,-0.8989,-0.1705,0.0934
24.6,-0.5518,-0.9608,-0.167,0.1858
24.65437,-0.5807,-0.9184,-0.0686,0.1536
24.71319,-0.478,-0.8268,-0.1481,0.0615
24.7841,-0.5363,-0.9295,-0.1765,0.107
24.8,-0.5727,-0.9728,-0.1236,0.1858
24.85059,-0.5861,-0.9071,-0.0628,0.1329
24.94816,-0.4918,-0.8607,-0.1693,0.1031
25,-0.5924,-0.9786,-0.1823,0.1158
25.05159,-0.5744,-0.8884,-0.1447,0.1899
25.10479,-0.4897,-0.8202,-0.0612,0.1534
25.16723,-0.5352,-0.906,-0.1219,0.0667
25.2,-0.6132,-0.9802,-0.1871,0.1253
25.25252,-0.5684,-0.8725,-0.1449,0.1888
25.3092,-0.4905,-0.8219,-0.0532,0.1613
25.36471,-0.5499,-0.9129,-0.1244,0.0724
25.4,-0.6341,-0.9743,-0.1904,0.1376
25.47253,-0.5356,-0.8327,-0.123,0.1911
25.52282,-0.499,-0.8348,-0.0438,0.1487
25.58805,-0.624,-0.9713,-0.1839,0.1304
25.6,-0.6493,-0.9661,-0.1961,0.1423
25.67213,-0.5271,-0.8195,-0.0885,0.1913
25.7255,-0.5173,-0.8429,-0.0474,0.1057
25.8,-0.6585,-0.9513,-0.1401,0.1068
25.85844,-0.5511,-0.829,-0.1964,0.1515
25.91968,-0.5224,-0.8404,-0.0648,0.1875
25.9744,-0.6284,-0.9616,-0.0442,0.1
26,-0.6637,-0.9323,-0.1421,0.1138
26.0597,-0.5408,-0.8156,-0.1885,0.1617
26.11163,-0.5252,-0.8321,-0.0547,0.1882
26.17948,-0.6603,-0.9569,-0.0582,0.082
26.2,-0.6639,-0.9154,-0.1501,0.1295
26.26781,-0.5318,-0.8019,-0.1721,0.1734
26.32101,-0.5503,-0.858,-0.0323,0.1819
26.37491,-0.6695,-0.9598,-0.0314,0.1047
26.4,-0.6576,-0.9008,-0.1275,0.12
26.46436,-0.5359,-0.8002,-0.1529,0.1845
26.51857,-0.5597,-0.8646,-0.0152,0.1677
26.56937,-0.6758,-0.9607,-0.1209,0.1154
26.6,-0.6489,-0.8888,-0.1335,0.1904
26.65103,-0.5527,-0.8088,-0.0048,0.1763
26.70335,-0.5536,-0.8468,-0.0742,0.0741
26.77826,-0.684,-0.9325,-0.1643,0.1623
26.8,-0.6414,-0.8791,-0.1132,0.1941
26.89291,-0.5545,-0.8423,-0.0016,0.1692
26.95818,-0.6885,-0.9676,-0.0646,0.0724
27,-0.6346,-0.8719,-0.1224,0.1952
27.05044,-0.5541,-0.8092,-0.0939,0.1961
27.10152,-0.584,-0.8781,0.005,0.1668
27.15898,-0.7014,-0.9661,-0.0594,0.0788
27.2,-0.6289,-0.8655,-0.1589,0.1629
27.25007,-0.5553,-0.8159,-0.0765,0.1992
27.33956,-0.6827,-0.9798,0.0056,0.1649
27.38994,-0.6449,-0.8831,-0.081,0.0962
27.4,-0.6234,-0.8639,-0.1216,0.1958
27.45636,-0.5608,-0.833,-0.0603,0.201
27.52031,-0.6523,-0.9605,0.0086,0.1458
27.5718,-0.6767,-0.9201,-0.0719,0.1042
