10,0.851238,10,0.851238
10.11823,0.860666,10.11823,0.860666
10.22415,0.860953,10.22415,0.860953
10.32659,0.863904,10.32659,0.863904
10.4,0.862356,10.4,0.862356
10.50042,0.862132,10.50042,0.862132
10.60381,0.865048,10.60381,0.865048
10.71549,0.864993,10.71549,0.864993
10.8,0.865093,10.8,0.865093
10.90841,0.864081,10.90841,0.864081
11.03027,0.865082,11.03027,0.865082
11.14666,0.865309,11.14666,0.865309
11.2,0.864427,11.2,0.864427
11.34087,0.862473,11.34087,0.862473
11.4593,0.863318,11.4593,0.863318
11.57505,0.860467,11.57505,0.860467
11.6,0.862495,11.6,0.862495
11.70588,0.861311,11.70588,0.861311
11.80904,0.85993,11.80904,0.85993
11.90992,0.860428,11.90992,0.860428
12,0.863056,12,0.863056
12.1003,0.861941,12.1003,0.861941
12.22889,0.865375,12.22889,0.865375
12.33444,0.862148,12.33444,0.862148
12.4,0.862435,12.4,0.862435
12.50915,0.861958,12.50915,0.861958
12.61984,0.861776,12.61984,0.861776
12.72567,0.863421,12.72567,0.863421
12.8,0.862734,12.8,0.862734
12.9082,0.86251,12.9082,0.86251
13.02745,0.853868,13.03705,0.853868
13.13929,0.847746,13.14904,0.847746
13.2,0.848065,13.2,0.848065
13.30131,0.848314,13.30006,0.848314
13.40606,0.847512,13.41118,0.847512
13.52473,0.847365,13.52474,0.847365
13.6,0.847535,13.6,0.847535
13.72317,0.847094,13.71601,0.847094
13.82928,0.847426,13.82093,0.847426
13.93488,0.84708,13.92859,0.84708
14,0.847566,14,0.847566
14.10372,0.84671,14.10213,0.84671
14.20853,0.828578,14.21456,0.828578
14.31716,0.826995,14.32762,0.826995
14.4,0.8581806,14.4,0.829412
14.51381,4.697934,14.51324,0.829515
14.61517,9.000487,14.62661,0.827927
14.73376,15.23386,14.74376,0.829198
14.8,19.2341,14.8,0.828122
14.91684,27.00304,14.91194,0.829069
15.0219,34.46597,15.02752,0.832081
15.13111,42.61683,15.14271,0.832465
15.2,47.70868,15.2,0.829822
15.30192,54.74083,15.32295,0.830713
15.40711,63.56851,15.43245,0.833854
15.50744,73.06571,15.54194,0.831922
15.6,80.28756,15.6,0.83069
15.7071,85.90179,15.71669,0.833556
15.81869,88.5072,15.818,0.835568
15.92743,88.06321,15.93359,0.836018
16,86.53253,16,0.833772
16.10746,83.84312,16.10331,0.834408
16.21456,85.74713,16.21696,0.834765
16.32298,92.25662,16.33671,0.837075
16.4,98.86344,16.4,0.836062
16.50742,103.6837,16.50811,0.835303
16.61133,107.7563,16.62405,0.836542
16.71991,111.1976,16.73835,0.837915
16.8,113.1085,16.8,0.837267
16.90871,114.7312,16.90564,0.836575
17.0141,115.168,17.0093,0.8538
17.1233,115.1666,17.11863,0.854576
17.2,115.1796,17.2,0.853814
17.30061,115.1777,17.31861,0.853161
17.41093,115.1757,17.42599,0.852813
17.51868,115.1819,17.55466,0.852559
17.6,115.1871,17.6,0.853168
17.70189,115.1902,17.70808,0.852229
17.80958,115.1915,17.83603,0.851898
17.9242,115.1987,17.95617,0.85152
18,115.1981,18,0.85213
18.1003,115.208,18.11322,0.851315
18.20489,115.2081,18.22692,0.851039
18.31524,115.1998,18.34063,0.850762
18.4,115.2087,18.4,0.85072
18.50171,115.2092,18.51009,0.850291
18.62005,115.2177,18.63027,0.850024
18.72239,115.2169,18.7508,0.849746
18.8,115.2095,18.8,0.851609
18.90275,115.2173,18.90001,0.851288
19.0135,115.2212,19.01499,0.848998
19.12315,115.2224,19.12698,0.848791
19.2,115.2208,19.2,0.849734
19.30601,115.2202,19.32983,0.848338
19.40751,115.2254,19.44354,0.848062
19.51802,115.2367,19.55726,0.847786
19.6,115.24,19.6,0.847398
19.70329,115.2356,19.70819,0.847338
19.80861,115.2605,19.83621,0.847052
19.9117,115.2374,19.94835,0.846769
20,115.253,20,0.846769
